iter	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnC(1)	M_lnPKidTCAC(1)	M_lnPBrnTCAC(1)	M_lnPKidTCOHC(1)	M_lnPBrnTCOHC(1)	M_lnPKidTCOGC(1)	M_lnPBrnTCOGC(1)	M_lnPLivDCVGC(1)	M_lnPKidDCVGC(1)	M_lnPBrnDCVGC(1)	M_lnPBodDCVGC(1)	M_lnPLivDCVCC(1)	M_lnPKidDCVCC(1)	M_lnPBrnDCVCC(1)	M_lnPBodDCVCC(1)	M_lnPLivNDCVCC(1)	M_lnPKidNDCVCC(1)	M_lnPBrnNDCVCC(1)	M_lnPBodNDCVCC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnC(1)	V_lnPKidTCAC(1)	V_lnPBrnTCAC(1)	V_lnPKidTCOHC(1)	V_lnPBrnTCOHC(1)	V_lnPKidTCOGC(1)	V_lnPBrnTCOGC(1)	V_lnPLivDCVGC(1)	V_lnPKidDCVGC(1)	V_lnPBrnDCVGC(1)	V_lnPBodDCVGC(1)	V_lnPLivDCVCC(1)	V_lnPKidDCVCC(1)	V_lnPBrnDCVCC(1)	V_lnPBodDCVCC(1)	V_lnPLivNDCVCC(1)	V_lnPKidNDCVCC(1)	V_lnPBrnNDCVCC(1)	V_lnPBodNDCVCC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnC(1.1)	lnPKidTCAC(1.1)	lnPBrnTCAC(1.1)	lnPKidTCOHC(1.1)	lnPBrnTCOHC(1.1)	lnPKidTCOGC(1.1)	lnPBrnTCOGC(1.1)	lnPLivDCVGC(1.1)	lnPKidDCVGC(1.1)	lnPBrnDCVGC(1.1)	lnPBodDCVGC(1.1)	lnPLivDCVCC(1.1)	lnPKidDCVCC(1.1)	lnPBrnDCVCC(1.1)	lnPBodDCVCC(1.1)	lnPLivNDCVCC(1.1)	lnPKidNDCVCC(1.1)	lnPBrnNDCVCC(1.1)	lnPBodNDCVCC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnC(1.2)	lnPKidTCAC(1.2)	lnPBrnTCAC(1.2)	lnPKidTCOHC(1.2)	lnPBrnTCOHC(1.2)	lnPKidTCOGC(1.2)	lnPBrnTCOGC(1.2)	lnPLivDCVGC(1.2)	lnPKidDCVGC(1.2)	lnPBrnDCVGC(1.2)	lnPBodDCVGC(1.2)	lnPLivDCVCC(1.2)	lnPKidDCVCC(1.2)	lnPBrnDCVCC(1.2)	lnPBodDCVCC(1.2)	lnPLivNDCVCC(1.2)	lnPKidNDCVCC(1.2)	lnPBrnNDCVCC(1.2)	lnPBodNDCVCC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnC(1.3)	lnPKidTCAC(1.3)	lnPBrnTCAC(1.3)	lnPKidTCOHC(1.3)	lnPBrnTCOHC(1.3)	lnPKidTCOGC(1.3)	lnPBrnTCOGC(1.3)	lnPLivDCVGC(1.3)	lnPKidDCVGC(1.3)	lnPBrnDCVGC(1.3)	lnPBodDCVGC(1.3)	lnPLivDCVCC(1.3)	lnPKidDCVCC(1.3)	lnPBrnDCVCC(1.3)	lnPBodDCVCC(1.3)	lnPLivNDCVCC(1.3)	lnPKidNDCVCC(1.3)	lnPBrnNDCVCC(1.3)	lnPBodNDCVCC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnC(1.4)	lnPKidTCAC(1.4)	lnPBrnTCAC(1.4)	lnPKidTCOHC(1.4)	lnPBrnTCOHC(1.4)	lnPKidTCOGC(1.4)	lnPBrnTCOGC(1.4)	lnPLivDCVGC(1.4)	lnPKidDCVGC(1.4)	lnPBrnDCVGC(1.4)	lnPBodDCVGC(1.4)	lnPLivDCVCC(1.4)	lnPKidDCVCC(1.4)	lnPBrnDCVCC(1.4)	lnPBodDCVCC(1.4)	lnPLivNDCVCC(1.4)	lnPKidNDCVCC(1.4)	lnPBrnNDCVCC(1.4)	lnPBodNDCVCC(1.4)	LnPrior	LnData	LnPosterior
7300	0.445728	1.26894	0.503803	2.70981	0.681979	2.69884	2.94426	1.02812	1.00289	0.652229	0.835532	0.495091	0.630435	0.610053	1.00063	1.10828	1.39913	0.0177855	-0.416525	0.433281	-0.419933	-0.304172	0.130337	2.20618	-2.02767	0.522045	-0.199477	0.242014	-0.0373387	-0.478716	-0.169666	0.186623	0.436991	0.772149	-0.162893	0.40336	0.0820233	-9.08609	-1.36431	4.31914	0.134458	0.0179479	0.13444	0.0915604	0.0591664	0.21216	0.117697	0.0487987	0.0267297	0.0718193	0.148261	0.0444361	0.198691	0.0582628	0.233084	0.119842	0.0342985	0.0474986	0.0349561	0.130797	0.120167	1.74948	-8.81207	-1.26421	3.14691	-0.400515	0.597967	-0.408973	-0.543651	0.0201347	2.07464	-2.14428	0.345122	-0.414289	0.0549352	-0.131125	-0.675899	-0.111545	0.0740472	0.0575245	0.681971	-0.554884	0.164631	0.0750043	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	1.78014	-2.40028	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380352	0.0568517	-0.137282	0.717417	-0.257063	0.255729	-0.00780001	-8.78025	-1.25682	3.37689	-0.256192	0.48807	-0.958281	-0.321475	-0.127784	2.1738	-2.34392	0.141516	-0.500106	-0.0744786	0.490873	-0.59045	-0.716845	0.170023	0.34843	1.00282	-0.308065	0.244166	0.226751	-8.80598	-1.15137	2.78948	-0.792725	0.350691	-0.855601	-0.269631	0.182451	2.3732	-1.9951	0.618742	-0.170653	0.712721	-0.546997	-0.395264	-0.339518	0.230781	0.241788	0.422244	-0.376213	0.122569	-0.0723109	-1.268814e+01	-3.642218e+02	-3.769099e+02
7400	0.740492	0.62121	0.881515	2.74978	0.716887	2.64895	2.99221	0.831202	1.08728	0.74491	0.947735	0.454648	0.900655	0.52789	0.93739	1.10967	1.195	0.0114413	-0.91022	0.826645	-0.561009	-0.294134	-0.148596	3.18625	-1.88658	0.396024	-0.335686	0.147618	0.0876738	-0.504664	-0.37663	0.522932	-0.170905	0.979788	-0.126295	-0.059521	-0.180066	-8.9196	-0.960976	3.55966	0.194116	0.0323189	0.0902587	0.133906	0.227433	0.0894487	0.0698097	0.0325538	0.0475678	0.140759	0.173529	0.50161	0.0356085	0.225816	0.473035	0.0598438	0.050344	0.124371	0.0961125	0.215486	0.104143	1.72849	-8.81198	-1.26424	3.14688	-0.400534	0.597961	-0.408996	-0.543605	0.0201344	3.20301	-1.69846	0.345137	-0.414246	0.0548906	-0.131127	-0.675914	-0.111525	0.0740267	0.0574266	0.681982	-0.554894	0.164595	0.0749947	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	3.20269	-1.94952	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380352	0.0568517	-0.137282	0.717417	-0.257063	0.255729	-0.00780001	-8.78025	-1.25682	3.37689	-0.256195	0.488071	-0.958275	-0.321475	-0.127784	2.76339	-1.30805	0.141515	-0.500122	-0.0750361	0.490873	-0.590449	-0.716832	0.170021	0.348443	1.00282	-0.308	0.244155	0.226751	-8.88518	-1.26292	3.20443	-0.709266	0.701196	-0.884435	-0.564766	0.433903	3.37124	-1.96425	0.449609	-0.378036	-0.237784	-0.347432	0.268902	-0.4059	0.967212	-0.207992	0.968993	0.229083	0.114771	-0.500967	-3.359197e+01	-3.603148e+02	-3.939067e+02
7500	0.783843	0.705483	0.823533	2.74697	1.01059	1.93014	2.9788	0.995717	1.04215	0.596342	0.623823	0.568909	0.694259	1.05653	1.00161	1.04408	1.40856	0.0106434	-0.494731	0.432423	-0.381342	-0.590874	0.162843	3.7012	-1.80851	0.626884	-0.289936	-0.012077	0.0630672	-0.163554	-0.341264	0.147401	-0.00224837	0.665036	0.184697	0.0969882	0.256324	-9.14076	-1.34247	4.11136	1.85075	0.139467	0.145937	0.0453529	0.312378	0.0563637	0.291442	0.0871275	0.140603	0.0551475	0.116564	0.111362	0.0571262	0.162163	0.0516411	0.0693555	0.531331	0.0426826	0.0243467	0.298752	0.141427	1.02159	-8.81199	-1.26441	3.14689	-0.400564	0.597966	-0.408995	-0.543618	0.0201058	3.49249	-1.89543	0.345122	-0.414206	0.0550702	-0.131089	-0.675948	-0.111655	0.0740326	0.0575227	0.681954	-0.554913	0.164542	0.0749715	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	3.77498	-1.66938	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380352	0.0568514	-0.137282	0.717417	-0.257063	0.255729	-0.00780001	-8.78025	-1.25686	3.37684	-0.256187	0.488072	-0.958286	-0.321475	-0.127784	3.41215	-1.65411	0.141515	-0.500133	-0.0751492	0.490874	-0.590447	-0.71683	0.170055	0.348373	1.00283	-0.307912	0.244147	0.226739	-8.76376	-1.54571	3.69047	-0.523981	0.388776	-0.0306203	-0.221994	-0.368598	3.75447	-1.55167	0.688218	-0.26388	0.197454	0.288074	-0.449142	0.0541064	0.0398036	-0.138563	0.794184	-0.314875	0.334887	0.163722	-3.177791e+01	-3.547281e+02	-3.865060e+02
7600	0.515792	1.18993	0.642253	2.53274	0.831478	2.15613	3.27849	0.983163	1.06658	0.714726	0.587095	0.533475	0.709056	0.751156	0.977969	1.01502	1.28562	0.0100727	-0.422044	0.576268	-0.351696	-0.307799	0.14641	2.49169	-2.54177	0.138358	-0.257377	0.0862117	0.0989397	-0.480538	-0.612004	0.0906564	0.138102	0.596022	-0.280188	0.435402	0.109903	-8.6794	-1.24129	3.75525	1.76806	0.0268296	0.0969326	0.0728315	0.17093	0.560135	0.0691514	0.0791021	0.0569915	0.0681459	0.100336	0.197134	0.0836444	0.0406611	0.0553411	0.0717618	0.0654031	0.0368461	0.0842211	0.0814883	0.0735092	1.16511	-8.81214	-1.26421	3.14689	-0.400568	0.597976	-0.408965	-0.543672	0.0201732	2.80145	-2.64754	0.345113	-0.414391	0.0550868	-0.131091	-0.67592	-0.111529	0.0740247	0.0575097	0.681961	-0.554936	0.164561	0.0749791	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	1.90459	-2.377	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380352	0.0568514	-0.137282	0.717417	-0.257063	0.255729	-0.00780001	-8.78025	-1.25686	3.37705	-0.256192	0.48807	-0.958286	-0.321477	-0.127786	1.67953	-2.70801	0.141517	-0.500152	-0.0750688	0.490872	-0.590448	-0.716865	0.170087	0.348538	1.00283	-0.307873	0.244148	0.226736	-9.06733	-1.27933	4.30193	-1.16091	0.553403	-0.871118	-0.414432	-0.64342	2.90724	-2.27735	0.306484	-0.572088	0.0636177	-0.180821	-0.562408	-0.417685	0.305439	-0.112035	0.700446	-0.489474	0.478883	0.381476	-1.406092e+01	-3.525683e+02	-3.666292e+02
7700	0.633278	0.795322	0.56104	1.03725	0.751378	1.88454	3.28874	0.960497	1.02628	0.589023	0.637837	0.628276	0.963634	0.708504	1.07827	0.856176	1.25713	0.0150457	0.128838	0.619538	-0.143442	-0.435299	0.236576	2.83891	-2.51919	0.325415	-0.404992	0.0789366	0.326443	0.196916	-0.0674539	-0.0501159	0.114005	0.447925	-0.383118	0.36852	-0.00337269	-9.04851	-1.41232	3.27879	0.211914	0.0995378	0.306012	0.0909205	0.151999	0.0590332	0.170439	0.0293518	0.147692	0.0720235	0.0647114	0.254982	0.128865	0.0609626	0.241384	0.0806908	0.102962	0.0886494	0.0410161	0.105942	0.0671456	4.12588	-8.81213	-1.26424	3.14689	-0.400565	0.597999	-0.408945	-0.543666	0.0201616	2.95104	-2.59717	0.345074	-0.414382	0.0550711	-0.131092	-0.675955	-0.111589	0.0739644	0.0574647	0.681987	-0.554936	0.164545	0.0749686	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	2.89775	-2.63894	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380352	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.00780001	-8.78025	-1.25688	3.37705	-0.256193	0.48807	-0.958282	-0.321476	-0.127787	2.95312	-3.05442	0.141517	-0.500154	-0.0750678	0.490872	-0.590448	-0.716858	0.170083	0.348738	1.00283	-0.307863	0.244149	0.226737	-9.16892	-1.1903	3.45344	-0.441124	0.7041	-0.770543	-0.597175	0.1643	3.02826	-2.42435	0.317803	-0.518713	0.231491	0.553036	0.661585	0.324817	0.588357	-0.744753	0.599322	-0.316321	0.366956	-0.0391945	-2.186409e+01	-3.543832e+02	-3.762473e+02
7800	1.30877	0.613282	3.11609	1.36134	1.36786	1.64305	3.15164	0.916713	1.19424	0.656487	0.996358	0.51449	0.736736	0.730593	0.938535	0.963931	1.28098	0.0101107	-0.479999	0.196827	-0.219564	-0.353879	0.199517	2.98563	-1.42363	0.605434	-0.41449	-0.0316743	0.140117	-0.595047	0.0938101	0.267301	0.0795743	0.768689	-0.1474	0.0192223	0.0233085	-8.62191	-1.26545	3.16267	0.0356542	0.100911	0.264048	0.076286	0.234268	0.295305	0.654881	0.0980769	0.0726142	0.0460368	0.0639406	0.136092	0.503351	0.124566	0.137877	0.0470718	0.109495	0.0751153	0.0655349	0.0575966	0.107827	1.30309	-8.81217	-1.26426	3.14688	-0.400579	0.598001	-0.408951	-0.543671	0.0201337	3.37349	-0.744311	0.345062	-0.414395	0.0550352	-0.131106	-0.675953	-0.111583	0.0739771	0.057485	0.681995	-0.554948	0.164456	0.0749759	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	2.14254	-1.21345	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380352	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.00780001	-8.78025	-1.2569	3.37707	-0.256196	0.48807	-0.95828	-0.321476	-0.127786	3.00309	-1.07098	0.141517	-0.500139	-0.0751627	0.490872	-0.590448	-0.716854	0.170082	0.348686	1.00283	-0.307911	0.24415	0.226769	-8.25641	-1.40327	2.66353	-0.708642	0.644362	-0.785228	-0.428103	0.628457	2.61897	-0.830745	0.769112	-0.423516	-0.0956001	-0.048862	-0.806843	-0.184772	-0.185316	-0.192051	0.816003	-0.472836	-0.0779243	-0.14772	-3.355059e+01	-3.546821e+02	-3.882327e+02
7900	0.670607	1.71757	1.821	1.50272	1.23011	1.39167	2.94798	1.04332	0.925183	0.563237	0.6758	0.478216	0.636549	0.761592	0.903034	0.995662	1.33415	0.0118856	-0.398133	0.787662	-0.545706	-0.0313641	-0.258654	2.24248	0.0209021	0.388783	-0.870968	0.0911632	0.0265957	0.0898851	0.0200902	0.312454	0.0251044	0.898924	-0.184984	0.206704	0.0427862	-8.948	-1.40521	2.82135	0.136542	0.0435577	0.210454	0.11929	0.282728	0.0614536	1.98398	0.19214	0.162938	0.11325	0.103561	0.308959	0.101309	0.059405	0.0482725	0.100921	0.0504443	0.0420683	0.061585	0.0527257	0.194208	0.901933	-8.81217	-1.26429	3.14688	-0.400574	0.598036	-0.408938	-0.543664	0.0201226	2.19843	-0.710117	0.345066	-0.414488	0.0550332	-0.131096	-0.675942	-0.111536	0.0739888	0.0574433	0.68197	-0.554933	0.164554	0.0749669	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	2.17132	0.888863	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380352	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.00780001	-8.78025	-1.25688	3.37714	-0.256197	0.48807	-0.958279	-0.321475	-0.127786	2.41814	1.06829	0.141517	-0.500133	-0.0751364	0.490873	-0.590449	-0.716851	0.17008	0.348714	1.00283	-0.307896	0.244153	0.226754	-9.12346	-1.74655	3.1433	-0.116669	0.988995	-0.811867	0.31566	0.151148	1.9501	1.10139	0.313525	-0.919132	0.0780312	-0.526147	0.29516	0.198667	0.547771	0.25564	0.727374	0.0651	-0.185841	0.0515279	-3.773888e+01	-3.566203e+02	-3.943592e+02
8000	1.10405	1.52609	0.792752	1.68146	0.890033	2.35088	3.19859	1.12892	1.12977	0.73983	0.990737	0.556646	0.732832	0.820229	0.809272	1.02038	1.09065	0.0160397	-0.713034	0.63152	-0.483712	-0.36566	0.0979996	1.69796	1.8034	0.128154	-0.407105	0.266825	0.338878	-0.164433	-0.28952	0.124984	0.0430448	0.24196	-0.266517	0.196956	0.287938	-8.5233	-1.32363	3.62564	0.107954	0.0374115	0.231281	0.118092	0.0718102	0.102593	0.0783051	0.0311269	0.0834111	0.122246	0.157604	0.231518	0.216498	0.0527068	0.0768159	0.330966	0.0850738	0.163007	0.102212	0.0880545	0.147315	1.03722	-8.81218	-1.26442	3.14689	-0.400575	0.598027	-0.408954	-0.543652	0.0201412	1.14135	1.89849	0.345071	-0.414488	0.055034	-0.131102	-0.675932	-0.111577	0.0739979	0.0574513	0.681975	-0.554941	0.164519	0.0749725	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	1.63598	1.67466	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380352	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.00780001	-8.78025	-1.25688	3.3771	-0.256198	0.48807	-0.958279	-0.321476	-0.127787	1.91918	2.0362	0.141517	-0.500132	-0.0750893	0.490872	-0.590449	-0.716863	0.17008	0.34865	1.00282	-0.307877	0.244154	0.226772	-8.69563	-1.58369	3.64713	-0.608304	0.441015	-0.989492	-0.722497	0.064406	1.748	1.48875	0.117249	-0.334643	0.000912944	0.333914	0.180224	-0.554559	-0.288743	0.268586	-0.133938	-0.131872	0.172858	0.292203	-1.644368e+01	-3.555359e+02	-3.719796e+02
8100	1.41373	0.873888	0.817869	2.21338	0.669522	2.02902	2.79655	0.986728	1.1927	0.617853	0.573508	0.556414	0.751805	1.04579	0.817304	0.798569	1.04676	0.0124137	-0.0319229	0.599526	-0.274623	-0.660536	0.090005	2.54665	2.31609	0.299443	-0.33281	0.212323	-0.207662	-0.366286	-0.257525	0.106852	0.162229	0.516524	-0.559334	-0.0836863	0.136107	-8.2678	-1.47445	3.98702	1.44803	0.0819244	0.20244	0.177361	0.197473	0.0460017	0.0437537	0.0953145	0.071174	0.0357744	0.737004	0.0621876	0.214304	0.0378745	0.0711149	0.113733	0.0899982	0.105842	0.0444543	0.146234	0.19445	1.26367	-8.81228	-1.26446	3.14687	-0.400575	0.598039	-0.408962	-0.543651	0.0201306	2.61689	2.19194	0.345058	-0.414486	0.0550486	-0.131102	-0.675928	-0.111627	0.073986	0.0575734	0.681963	-0.55495	0.164583	0.0749693	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	3.10346	2.57251	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380352	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.00780001	-8.78025	-1.2569	3.37684	-0.256199	0.48807	-0.958279	-0.321475	-0.127786	2.84251	2.52365	0.141517	-0.500126	-0.0751056	0.490872	-0.59045	-0.716867	0.170082	0.348653	1.00282	-0.307882	0.244155	0.226788	-8.30768	-1.24554	4.5812	1.02069	0.136539	-0.701765	-0.119746	-0.190624	2.5317	2.3408	0.8017	-0.478391	0.663961	-0.0521569	-0.342999	-0.717817	0.0172576	-0.158195	0.659154	-0.811477	-0.0921213	-0.0450305	-3.383101e+01	-3.552508e+02	-3.890818e+02
8200	1.03295	0.364588	0.484257	1.03502	1.3955	2.97445	2.92906	1.00151	1.10984	0.539809	0.553249	0.686699	0.780926	0.903419	1.10791	1.08642	1.26785	0.0111414	-0.346756	0.620556	-0.226743	-0.452118	0.0891718	4.26803	2.4057	0.208681	-0.318369	0.12262	0.485105	-0.480651	-0.367908	0.319048	0.47462	0.445044	-0.46612	0.101661	0.0720676	-8.74992	-1.63717	3.89903	0.112353	0.0495436	0.118731	0.0333902	0.133016	0.120225	0.107316	0.154073	0.0607451	0.0733317	0.137277	0.0994862	0.0778241	0.420287	0.0957325	0.248495	0.152022	0.042108	0.0592758	0.179804	0.509242	4.37434	-8.81226	-1.26429	3.14687	-0.400589	0.598032	-0.408969	-0.543662	0.0201322	3.88291	2.51517	0.345069	-0.414468	0.0550436	-0.131075	-0.67592	-0.111631	0.0740019	0.0575773	0.681963	-0.554931	0.164582	0.0749774	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	4.58985	2.70038	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380352	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.00780001	-8.78025	-1.25691	3.3768	-0.256197	0.48807	-0.958275	-0.321476	-0.127785	4.23558	2.15381	0.141517	-0.500126	-0.0750248	0.490872	-0.59045	-0.716864	0.170083	0.348616	1.00282	-0.307916	0.244155	0.226799	-8.78075	-1.20661	4.4055	0.151851	0.460514	-0.365552	-0.289075	0.159539	4.04978	2.88082	-0.0969322	-0.203852	0.511724	0.0965211	-0.664197	0.135644	0.447469	0.596833	0.757949	-1.00259	-0.00548359	0.398482	-2.419789e+01	-3.614046e+02	-3.856025e+02
8300	0.800378	0.723202	0.558842	2.18559	1.19341	1.78283	3.24599	1.02487	1.10024	0.666309	0.683996	0.481439	0.732079	0.664213	0.827947	 1.07	1.0889	0.0104057	-0.379076	0.593359	-0.560283	-0.230132	0.0219269	3.96002	2.53149	0.196944	-0.440564	0.0977145	0.182113	-0.21885	0.137782	0.0838769	-0.139146	0.510971	-0.470328	-0.31594	0.109207	-8.97627	-1.64645	4.0751	0.232572	0.0246825	0.0467857	0.0768341	0.0655666	0.262681	0.0672323	0.0474963	0.126673	0.0615446	0.0516385	0.108798	0.194117	0.0679056	0.126052	0.0487472	0.354549	1.73137	0.0463694	0.137719	0.180864	2.23759	-8.81226	-1.26436	3.14686	-0.400584	0.598027	-0.408959	-0.543672	0.0201265	4.23373	2.34295	0.345074	-0.414456	0.0551257	-0.13107	-0.675899	-0.111626	0.0740088	0.0575621	0.681966	-0.554925	0.164576	0.0749914	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	3.53489	3.07693	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380352	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.00780001	-8.78025	-1.25689	3.3768	-0.256192	0.48807	-0.958273	-0.321476	-0.127784	4.21601	2.32375	0.141517	-0.500124	-0.0749725	0.490872	-0.59045	-0.716868	0.170081	0.34859	1.00282	-0.307961	0.244152	0.226814	-8.94253	-1.30457	3.64546	-0.226795	0.657784	-0.674896	-0.0313455	0.239432	4.21551	2.60303	0.0300605	-0.407739	-0.252145	0.771586	-0.34289	0.0518996	-0.223129	0.0436194	0.398156	-0.962853	-0.615325	0.214353	-2.426899e+01	-3.501469e+02	-3.744159e+02
8400	1.14824	0.80846	0.863399	1.80488	0.670847	2.47766	2.70608	0.935465	1.14532	0.699067	0.485129	0.587368	0.784687	0.811493	0.932303	0.902517	1.35148	0.0107598	-0.415524	0.537372	-0.775365	-0.455253	-0.187652	4.43469	1.9673	0.125439	-0.31465	0.0134435	0.200782	-0.402805	-0.231608	0.102148	-0.0304851	0.767421	-0.2917	0.0304274	0.10064	-9.11508	-1.17892	4.32307	0.0728488	0.0362248	0.0955052	0.0266547	0.1154	0.194094	0.106156	0.0372293	0.073936	0.0798707	0.0863989	0.114069	2.09964	0.0530983	0.456238	0.133325	0.0425612	1.78484	0.0955723	0.136727	0.0872957	1.40789	-8.81225	-1.26452	3.14687	-0.400572	0.598034	-0.408968	-0.543671	0.020135	3.82795	2.44584	0.345062	-0.414443	0.0551132	-0.131078	-0.675896	-0.111587	0.0740006	0.0576062	0.681957	-0.554944	0.16454	0.074981	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	4.35819	2.32145	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380351	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.00780001	-8.78025	-1.25697	3.37678	-0.256198	0.488069	-0.958269	-0.321476	-0.127785	4.59292	2.11514	0.141516	-0.500128	-0.0750672	0.490872	-0.59045	-0.716871	0.170082	0.348532	1.00282	-0.30798	0.244153	0.22682	-8.73416	-1.24583	3.96428	-0.0717626	0.448226	-0.770888	-0.755936	-0.199383	4.52893	2.09938	0.487037	-0.277098	0.463783	-0.264521	-0.645944	0.076719	0.0957921	0.125835	0.381996	-0.227989	-0.829529	-0.0192991	-2.482961e+01	-3.526874e+02	-3.775170e+02
8500	0.870231	0.872227	1.0929	2.10716	1.23889	2.84962	2.54301	0.975836	1.02037	0.800376	0.638309	0.600941	0.804555	0.596565	0.774685	0.791385	1.29872	0.0147097	-0.567932	0.482724	-0.688328	-0.328292	0.109212	4.09188	3.56221	0.156397	-0.130906	0.117949	0.239237	-0.27369	-0.106469	0.0318143	0.394768	0.438403	-0.354831	0.379099	-0.195958	-8.55369	-1.42019	3.65458	0.143699	0.170736	0.0665497	0.040571	0.0786552	0.0381771	0.0606864	0.0728065	0.310337	0.413095	0.113659	0.101701	1.55658	0.0838828	0.133722	0.182857	0.124413	1.16119	0.0882513	0.0684884	0.0774443	1.2353	-8.81226	-1.26449	3.1469	-0.400552	0.598028	-0.408977	-0.543654	0.02013	3.83355	4.25552	0.345071	-0.414381	0.0551883	-0.131077	-0.675869	-0.111542	0.0739846	0.0575637	0.681958	-0.554925	0.164494	0.0749942	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	4.33946	3.41611	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380351	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.00780001	-8.78025	-1.25697	3.37685	-0.256197	0.488069	-0.958267	-0.321477	-0.127785	4.05966	3.32654	0.141516	-0.500125	-0.0750139	0.490872	-0.59045	-0.716882	0.170081	0.348467	1.00282	-0.308001	0.244154	0.226822	-8.34552	-1.36391	3.60511	-0.862315	0.580566	-0.493315	-0.26283	-0.276463	3.68589	3.87159	0.410422	-0.162769	-0.385295	0.635084	-0.247225	-0.441144	0.368381	0.141229	0.573203	-0.24306	0.926878	-0.185102	-3.914721e+01	-3.548624e+02	-3.940096e+02
