iter	M_lnPC_stom(1)	M_lnPC_jeju(1)	M_lnPC_colon(1)	M_lnFu_jeju(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKmet(1)	M_lnKc2p(1)	M_lnKp2c(1)	V_lnPC_stom(1)	V_lnPC_jeju(1)	V_lnPC_colon(1)	V_lnFu_jeju(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKmet(1)	V_lnKc2p(1)	V_lnKp2c(1)	Ve_lnC_central(1)	lnPC_stom(1.1)	lnPC_jeju(1.1)	lnPC_colon(1.1)	lnFu_jeju(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKmet(1.1)	lnKc2p(1.1)	lnKp2c(1.1)	lnPC_stom(1.1.1)	lnPC_jeju(1.1.1)	lnPC_colon(1.1.1)	lnFu_jeju(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKmet(1.1.1)	lnKc2p(1.1.1)	lnKp2c(1.1.1)	lnPC_stom(1.1.2)	lnPC_jeju(1.1.2)	lnPC_colon(1.1.2)	lnFu_jeju(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKmet(1.1.2)	lnKc2p(1.1.2)	lnKp2c(1.1.2)	lnPC_stom(1.1.3)	lnPC_jeju(1.1.3)	lnPC_colon(1.1.3)	lnFu_jeju(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKmet(1.1.3)	lnKc2p(1.1.3)	lnKp2c(1.1.3)	lnPC_stom(1.1.4)	lnPC_jeju(1.1.4)	lnPC_colon(1.1.4)	lnFu_jeju(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKmet(1.1.4)	lnKc2p(1.1.4)	lnKp2c(1.1.4)	lnPC_stom(1.1.5)	lnPC_jeju(1.1.5)	lnPC_colon(1.1.5)	lnFu_jeju(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKmet(1.1.5)	lnKc2p(1.1.5)	lnKp2c(1.1.5)	lnPC_stom(1.1.6)	lnPC_jeju(1.1.6)	lnPC_colon(1.1.6)	lnFu_jeju(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKmet(1.1.6)	lnKc2p(1.1.6)	lnKp2c(1.1.6)	lnPC_stom(1.1.7)	lnPC_jeju(1.1.7)	lnPC_colon(1.1.7)	lnFu_jeju(1.1.7)	lnV_central(1.1.7)	lnVmax_vitro(1.1.7)	lnKm_vitro(1.1.7)	lnKmet(1.1.7)	lnKc2p(1.1.7)	lnKp2c(1.1.7)	lnPC_stom(1.1.8)	lnPC_jeju(1.1.8)	lnPC_colon(1.1.8)	lnFu_jeju(1.1.8)	lnV_central(1.1.8)	lnVmax_vitro(1.1.8)	lnKm_vitro(1.1.8)	lnKmet(1.1.8)	lnKc2p(1.1.8)	lnKp2c(1.1.8)	lnPC_stom(1.1.9)	lnPC_jeju(1.1.9)	lnPC_colon(1.1.9)	lnFu_jeju(1.1.9)	lnV_central(1.1.9)	lnVmax_vitro(1.1.9)	lnKm_vitro(1.1.9)	lnKmet(1.1.9)	lnKc2p(1.1.9)	lnKp2c(1.1.9)	lnPC_stom(1.1.10)	lnPC_jeju(1.1.10)	lnPC_colon(1.1.10)	lnFu_jeju(1.1.10)	lnV_central(1.1.10)	lnVmax_vitro(1.1.10)	lnKm_vitro(1.1.10)	lnKmet(1.1.10)	lnKc2p(1.1.10)	lnKp2c(1.1.10)	lnPC_stom(1.1.11)	lnPC_jeju(1.1.11)	lnPC_colon(1.1.11)	lnFu_jeju(1.1.11)	lnV_central(1.1.11)	lnVmax_vitro(1.1.11)	lnKm_vitro(1.1.11)	lnKmet(1.1.11)	lnKc2p(1.1.11)	lnKp2c(1.1.11)	lnPC_stom(1.1.12)	lnPC_jeju(1.1.12)	lnPC_colon(1.1.12)	lnFu_jeju(1.1.12)	lnV_central(1.1.12)	lnVmax_vitro(1.1.12)	lnKm_vitro(1.1.12)	lnKmet(1.1.12)	lnKc2p(1.1.12)	lnKp2c(1.1.12)	LnPrior	LnData	LnPosterior
21500	-1.8481	-1.4685	1.08244	-2.28805	0.219918	0.0577621	5.1731	-3.84848	1.76608	1.75937	0.0969035	0.127611	5.17596	0.251863	1.02628	0.0980584	0.056113	0.130538	0.0602502	0.434604	0.0261177	-2.02713	-1.80873	-2.07717	-1.64823	1.38805	0.171129	4.91898	-3.85684	1.88534	0.783116	-1.90659	-1.80343	-0.26538	-1.88606	1.13553	0.103446	4.83272	-3.46755	1.93221	0.742942	-1.35131	-1.48232	-1.81853	-1.88671	1.78179	-0.333499	4.71508	-3.20275	2.29692	1.46574	-1.23784	-1.04847	-0.627083	-1.68918	0.532507	-0.0102889	4.74513	-3.95653	1.99808	-0.0191565	-1.91972	-1.70754	0.208951	-1.26738	1.67472	0.0193571	4.93668	-3.67151	1.85737	1.9482	-1.25417	-1.57618	-0.144516	-1.40059	0.972932	0.418659	5.09549	-3.81309	1.25267	0.0242578	-2.17142	-2.02873	0.141156	-1.02531	0.442243	0.12597	4.80255	-3.77282	2.11718	0.662141	-1.60069	-1.94519	-2.12722	-1.27792	1.67646	0.518434	5.22454	-3.30121	1.88355	1.70368	-1.99861	-1.68107	-1.66373	-1.53631	1.35421	0.175175	5.0073	-3.46775	1.70032	0.981922	-1.86122	-1.95699	-0.368011	-0.814149	1.44541	0.219543	5.06578	-3.64716	1.97362	1.35204	-2.13608	-1.63792	0.78502	-1.35831	2.04967	0.208475	4.99933	-3.66626	2.09735	1.95942	-1.73607	-2.06146	0.217587	-0.839505	0.855265	0.0342671	4.92158	-3.45081	1.95515	0.647258	-1.82618	-2.063	-2.16488	-1.03485	0.185389	0.418467	5.03068	-3.93322	2.16972	0.26726	-6.803574e+01	4.704995e+01	-2.098579e+01
21600	-0.825017	-2.0889	-1.45013	-1.4563	0.982239	0.182897	4.90635	-2.84034	0.986846	1.57526	0.0663834	0.197208	2.05098	0.11866	0.554787	0.0383989	0.0850072	0.497317	0.438024	0.902397	0.0317648	-1.03042	-2.25441	-1.16678	-1.45292	1.57739	-0.0655469	4.78219	-2.80216	2.02479	1.66066	-0.90402	-2.27268	-1.45559	-1.49507	1.36587	-0.148545	4.78323	-3.28681	1.72895	0.897918	-0.914872	-1.71217	1.00015	-2.20137	1.77756	0.0313621	4.73154	-3.07402	1.56588	1.31174	-0.912098	-1.44805	-0.905196	-1.24237	0.699109	-0.0225293	4.94856	-2.76105	2.11933	0.195724	-1.17517	-2.16205	0.658789	-1.4829	1.81153	0.0244092	4.81182	-2.43774	1.88275	2.27867	-1.16739	-1.49893	-1.33134	-0.906837	1.82158	-0.0475822	5.23518	-3.87841	0.427608	0.296593	-1.23183	-1.62962	-1.43995	-1.1914	0.785879	-0.228508	4.74333	-3.26301	2.12227	0.578048	-0.925531	-2.10869	0.918206	-1.82462	1.73077	0.241313	4.62196	-2.74248	2.2796	1.89749	-1.12173	-1.69134	-0.231951	-2.01459	1.88578	-0.0815261	4.71214	-2.49098	1.17481	0.720943	-1.23922	-1.64721	-0.909073	-1.32408	1.79057	0.103501	4.622	-3.78132	2.26777	1.93265	-1.23008	-2.01195	0.877266	-1.22489	2.2955	0.00909973	5.20359	-2.55041	1.71082	1.91698	-1.31432	-2.28134	-1.77325	-1.04991	0.794982	-0.0270114	4.61036	-2.53266	1.96475	0.746482	-0.93327	-2.01837	-1.19972	-0.874224	-0.130151	-0.078385	4.84554	-2.62733	2.2963	-0.0768629	-7.006784e+01	4.593698e+01	-2.413086e+01
21700	-1.80602	-1.90004	1.6539	-1.182	1.01481	0.265223	4.92548	-2.54605	1.12878	1.40223	0.0529235	0.147521	0.0501188	0.116841	0.36952	0.131508	0.0717082	0.15291	0.263274	0.536826	0.0231871	-1.74388	-1.98838	1.989	-1.17603	1.25089	0.00971981	4.86007	-2.82461	1.89807	1.23878	-1.93332	-2.02038	2.07221	-1.70702	0.967688	-0.167527	4.69026	-3.26344	2.29538	0.823704	-1.82561	-2.11795	2.04281	-1.57919	1.94467	-0.00109054	5.20051	-3.0065	1.68338	1.60046	-1.59064	-1.37933	2.06926	-1.44381	-0.0588541	0.290519	4.98712	-3.2739	2.10928	0.0982299	-1.5885	-2.00175	1.70472	-1.03599	1.79519	-0.0797623	5.28316	-2.5703	1.79056	2.09399	-2.04432	-2.13168	1.56927	-0.926979	1.17764	-0.169601	4.7686	-2.16164	1.43159	0.937813	-1.65192	-1.5714	2.25703	-1.35786	1.00081	-0.260875	4.69077	-3.05946	1.85322	0.693265	-1.76659	-2.04508	1.65307	-1.65673	1.95561	0.35699	4.82518	-2.74175	1.38566	2.29472	-1.68928	-1.21917	1.81616	-1.78442	2.0822	-0.435298	4.92098	-2.9333	1.8965	2.09685	-1.87451	-2.22446	1.86951	-1.17155	1.47819	0.536426	4.81869	-3.06029	1.67872	1.93645	-2.03687	-2.15494	2.09686	-0.727174	2.21826	0.0616307	5.24315	-3.56084	0.669788	2.27621	-1.97733	-1.73952	1.91277	-0.938311	1.39608	-0.60615	4.63336	-2.61159	1.58871	0.94354	-1.66699	-1.94011	2.25119	-0.782916	-0.0353009	-0.341036	4.89629	-2.63318	1.61231	-0.270765	-4.442599e+01	4.688306e+01	2.457069e+00
21800	-1.37956	-2.19029	1.78587	-1.99918	0.849393	-0.188355	5.56137	-3.06575	1.14033	2.04616	0.121606	0.123306	0.0943285	0.376503	0.887841	0.0403045	0.186136	0.180055	0.287942	1.53603	0.0304141	-1.5661	-1.9098	2.13444	-1.13284	1.23066	0.171341	4.76735	-2.83074	1.44062	1.71204	-1.45101	-1.89154	2.12186	-2.10639	1.59898	0.430445	5.24337	-2.88823	1.27619	0.428222	-1.42242	-1.56719	1.4352	-1.80677	2.06161	0.0216354	5.25925	-2.89471	2.20946	2.13222	-1.42683	-1.63709	2.12003	-0.996777	0.650527	-0.118982	4.82263	-3.24991	1.32796	-0.309465	-2.00999	-2.17697	2.00686	-0.892167	1.77682	0.102429	5.25878	-2.87313	1.45763	2.14224	-1.05037	-1.7353	2.10325	-1.42628	1.17395	0.345721	4.90885	-2.4619	1.20277	0.964694	-1.66303	-1.81962	2.12965	-1.11415	0.395164	0.0943605	4.89532	-3.61844	1.62106	0.335052	-1.11911	-1.6558	2.11729	-1.78748	1.80987	0.219634	4.75228	-2.99937	1.47369	1.48772	-1.37486	-2.11094	1.83626	-1.36044	1.66801	0.34484	5.15958	-2.6307	1.42237	1.50681	-1.51446	-2.10657	1.7068	-0.830729	1.12621	0.216817	4.82769	-3.2314	1.99306	1.40394	-1.87434	-2.23782	1.53752	-1.22275	1.94328	0.00689834	4.91913	-2.34505	2.02496	1.6929	-1.68917	-2.20206	2.26504	-0.663001	0.782824	0.12038	5.02135	-3.02384	1.65531	1.02193	-1.57193	-1.87494	2.02013	-1.10195	-0.394013	-0.0585146	4.84296	-2.6259	2.28065	0.165331	-5.593419e+01	4.247841e+01	-1.345578e+01
21900	-1.46333	-1.65666	0.249563	-1.20683	1.44111	-0.0882136	4.63092	-3.58465	2.19286	0.236661	0.068133	0.234858	0.15641	0.0727672	0.13553	0.0335935	0.10334	0.196179	0.0415107	0.313897	0.0179776	-1.2422	-1.78316	0.184339	-1.08855	1.06215	-0.116396	4.73968	-3.27487	2.20072	0.874383	-1.07865	-1.75605	0.161687	-1.18325	1.14573	-0.238931	5.29666	-3.21579	2.24328	0.888675	-1.02175	-1.94884	0.138214	-1.59022	1.82488	-0.248526	4.65077	-3.16648	2.24339	1.84036	-1.66636	-1.16873	0.701072	-1.52417	0.351596	-0.141703	4.70431	-3.33291	2.06162	0.0182959	-1.27516	-1.43595	0.852681	-1.05454	1.5262	-0.103035	5.35077	-3.69259	2.19224	1.74218	-1.50318	-1.13324	0.282476	-1.40161	1.21563	-0.172477	4.91168	-3.88202	2.27911	1.10843	-1.04885	-1.74103	0.531632	-1.21782	0.401894	0.169238	4.85065	-3.03185	2.17689	0.54232	-1.22303	-1.71308	-0.220518	-1.27593	1.71762	0.144623	5.0611	-3.79249	1.91155	1.64263	-1.29241	-2.0306	-0.00149838	-1.12408	1.30224	-0.159691	4.91832	-2.7997	2.19993	1.80573	-0.912203	-2.29948	0.675787	-0.830667	1.0532	0.276195	4.68281	-3.13324	2.29454	1.70079	-1.35231	-2.15208	-0.188051	-0.963228	2.04311	-0.338377	4.71959	-2.86777	1.67222	1.71121	-1.63912	-1.73176	0.23949	-1.31201	0.827873	0.0584222	4.70687	-3.07383	2.21246	0.655804	-1.15594	-1.59548	-0.743799	-0.808222	0.374239	-0.215701	5.2147	-3.10206	2.24801	0.228543	-3.000052e+01	4.983804e+01	1.983753e+01
22000	0.372962	-2.1966	1.41639	-1.20551	2.24565	-0.403503	5.55214	-2.55195	2.25004	-0.751295	0.289127	0.0951669	0.138729	0.0904945	0.397396	0.0920083	0.161194	0.0788259	0.0752769	2.28859	0.0329687	0.0899634	-1.79537	1.06727	-1.20922	1.56548	-0.10422	5.10557	-2.85971	1.90331	1.85107	0.142753	-1.88596	0.527568	-1.21108	1.49226	-0.424126	5.35873	-2.91278	1.72244	0.651714	0.534025	-1.96644	1.1702	-1.63143	2.26372	-0.483146	5.45144	-2.50988	2.15625	2.29608	1.12267	-1.62681	1.63474	-0.972263	0.325338	-0.108478	4.88457	-2.57286	1.82761	0.0516466	-0.227923	-2.04865	1.22868	-0.822919	1.45714	0.0867595	5.27754	-3.13364	1.60398	1.45311	-0.553198	-1.33196	1.17101	-1.11544	1.31433	0.0415168	5.47272	-3.00768	1.92095	0.966447	-0.00379159	-1.73298	1.16256	-0.960989	0.535556	-0.0571868	5.09176	-2.57911	1.95953	0.26789	0.418502	-1.781	0.508146	-1.35402	2.01343	-0.286492	4.67326	-2.85846	1.61013	1.75677	0.0447921	-1.38001	0.669297	-1.25005	1.69912	0.0814667	5.54898	-2.73523	1.79783	1.07038	-0.527171	-1.80215	0.786131	-1.17436	2.00032	0.0533954	4.91045	-3.0613	1.94526	1.74223	0.401167	-1.75686	0.397179	-1.123	2.06572	-0.235885	4.9714	-2.52772	2.29457	2.12279	0.238801	-1.78621	0.917786	-1.51803	1.32201	0.304299	5.05478	-2.53901	1.78066	0.661408	-0.182219	-1.55464	0.634262	-1.47739	0.356085	0.0450536	4.88289	-2.37767	2.15412	0.107497	-4.887148e+01	3.979922e+01	-9.072259e+00
22100	0.202712	-1.48721	1.23498	-0.980843	1.73443	0.000710642	5.54155	-2.92437	2.17011	0.678917	0.10394	0.118816	0.217194	0.0644421	0.700314	0.05525	0.0551291	0.153376	0.146654	2.10248	0.0264933	0.0369787	-1.85374	0.801026	-1.15078	1.63711	-0.010115	5.32616	-2.49913	2.06196	2.09767	-0.465558	-1.94391	1.26541	-1.2021	1.44948	-0.0968844	5.42935	-2.50265	1.58368	0.893495	0.890197	-2.22276	0.517213	-1.1762	1.99355	0.0285249	5.7344	-2.47501	1.91922	1.51661	0.151757	-1.66954	0.83196	-0.786677	0.334187	-0.0149136	5.18619	-2.02236	2.13579	0.0947222	-0.0745315	-1.55403	0.856796	-1.60005	2.05763	0.290422	5.19736	-3.59413	1.32639	2.08326	-0.0350717	-2.01461	-0.315438	-1.13742	0.961966	0.216036	4.78456	-2.68637	1.47037	0.349636	0.12034	-1.68202	0.0786565	-0.852086	1.15276	-0.191665	5.30912	-2.48345	1.99583	0.751701	0.506178	-1.76072	0.794082	-1.14968	1.79363	0.189628	5.56215	-2.51857	2.20316	2.13218	-0.115358	-1.81718	1.00096	-1.11948	1.69768	0.116388	5.50242	-2.989	1.53789	1.50757	-0.015669	-1.73459	1.13666	-0.846355	1.63307	-0.00713756	5.1301	-2.74998	1.82349	1.26573	-0.152345	-2.02448	0.614471	-1.08977	1.7763	0.237429	5.16184	-2.58278	1.63304	1.43966	-0.345147	-1.7359	1.44125	-1.21072	0.98853	0.186952	5.09993	-2.02533	2.22365	0.871788	-0.461823	-1.74005	0.650888	-1.22077	0.331859	0.43847	5.42926	-2.23826	1.86965	-0.0484975	-5.056798e+01	4.470818e+01	-5.859802e+00
22200	0.0559284	-0.709292	1.72135	-0.775769	1.39483	-0.596056	4.87381	-3.14875	2.04929	2.12059	0.160101	0.909777	0.172897	0.0728803	0.426437	0.0822987	0.0617428	0.0998018	0.535069	0.49326	0.0330447	-0.613546	-2.15293	0.785128	-1.22246	1.61054	0.1259	4.98561	-2.97341	1.61947	1.11948	-0.614483	-2.21615	0.344153	-1.21209	1.29892	0.215523	5.32334	-2.95608	1.61017	0.889576	-1.23891	-2.29546	1.00853	-1.19749	1.78824	0.462546	5.3764	-3.11724	1.35592	1.78051	-1.10499	-0.755667	0.507845	-1.24511	0.650443	-0.282503	5.05536	-3.17031	2.29841	0.179841	-0.446351	-1.63398	0.390555	-1.20786	2.09136	-0.310781	4.94716	-3.10787	0.956138	1.58558	0.224582	-1.50442	0.935995	-1.01486	1.47428	-0.201252	5.05967	-3.18301	1.14936	0.7966	-0.672896	-1.71583	0.219617	-1.25557	0.411363	0.187172	4.75621	-3.02699	2.23306	0.434669	-1.38748	-1.35543	1.22182	-1.06971	 1.94	-0.198572	5.30594	-3.49803	1.95119	2.02403	0.457368	-2.07781	1.68949	-1.58422	1.80523	0.247108	5.03772	-2.58741	0.766383	0.585071	0.049925	-1.34451	0.544585	-1.28558	2.16765	0.0093126	4.83568	-3.97351	1.03278	1.61197	-0.684731	-2.08563	1.26268	-1.41318	2.24212	0.193553	4.92626	-3.08734	1.26752	1.9576	-0.440484	-1.66252	0.306678	-1.36555	1.38269	0.033274	4.87839	-2.51975	2.00759	1.28199	-1.4726	-1.01449	-0.131231	-1.64113	0.794364	0.148951	5.37102	-2.57284	1.86505	-0.141439	-8.253989e+01	4.109922e+01	-4.144067e+01
22300	-0.0364906	-1.73831	0.129262	-1.44986	1.88566	-0.136398	5.22198	-3.0189	1.75772	-0.0606956	0.17411	0.194457	0.274514	0.0476345	0.55523	0.0609551	0.141942	0.152723	0.251533	0.541312	0.0249922	-0.881272	-1.53351	1.06095	-1.45128	1.06836	0.108603	4.8319	-3.0975	1.61295	0.78822	-1.4257	-2.22662	1.28229	-1.54821	0.443631	0.363464	5.05148	-2.61579	1.98765	0.0670957	-0.455145	-2.13183	1.80826	-1.48611	1.82286	0.382356	5.46189	-2.69275	1.84252	1.88463	-0.785934	-1.19723	1.34427	-1.69882	0.50149	0.0939065	4.79006	-2.97007	1.99744	-0.0282103	-1.17042	-1.95098	0.692171	-1.09361	1.76089	-0.176374	4.92269	-2.78718	1.12313	1.44003	-0.965233	-1.32777	1.53383	-1.56289	1.1195	0.0573979	5.02017	-2.60221	1.59175	0.501436	-0.648635	-1.62047	0.575525	-1.43265	0.587767	0.405144	5.13194	-2.91975	2.01154	0.476875	-1.34025	-1.59028	1.00221	-1.49812	1.95367	0.424895	5.31192	-2.67217	1.40806	1.46631	-1.10107	-1.93165	0.605511	-1.49099	1.19536	0.225923	4.89644	-3.17453	1.77046	1.44938	-0.927056	-1.35756	1.05886	-1.47613	1.832	0.228883	5.08416	-2.92056	2.05766	1.28821	-0.3957	-1.7972	1.4417	-1.53811	2.29271	0.304791	4.91769	-3.03938	1.46577	2.04309	-1.07203	-1.45707	1.73192	-1.32814	1.13064	0.0293129	5.07481	-3.46214	1.65541	0.276449	-0.661783	-1.4416	-0.0631512	-1.2997	0.0786267	-0.107074	4.87939	-3.14832	2.22569	-0.170011	-5.610830e+01	3.886154e+01	-1.724676e+01
22400	-0.879106	-2.10472	0.184917	-2.17795	2.29482	0.0662709	4.99343	-2.86395	2.19733	1.66686	0.656215	0.139515	0.324035	0.12013	0.404695	0.154161	0.181319	0.0998572	0.439464	0.748284	0.0213204	-1.36728	-1.80355	0.0430711	-1.69269	2.25312	0.378536	4.7051	-2.59667	2.10018	1.58951	0.0816589	-1.7984	-0.308474	-2.15972	1.71294	-0.520004	5.01501	-2.29481	1.55092	0.497814	-1.57877	-2.17159	-0.178551	-2.15435	1.94419	0.217087	4.7357	-2.43155	2.03894	2.13845	-0.488912	-1.43303	-0.183205	-1.38009	0.758713	0.0264667	4.95873	-2.40928	1.85244	0.01787	-0.944462	-1.53984	0.213035	-1.67362	2.14666	0.0360693	5.29594	-2.39611	1.59814	1.68445	-0.0847884	-1.21712	0.676594	-1.8545	1.45917	0.316185	5.03062	-2.95738	1.88483	1.18572	-0.605675	-1.6892	0.162083	-1.18831	0.765199	0.032126	5.10163	-2.39106	2.14166	0.622242	-1.82166	-1.75764	-0.314875	-1.44056	1.76917	0.269002	4.89516	-3.57981	1.97289	1.96178	-1.17483	-1.69617	-0.583419	-1.69275	1.89558	0.0721379	5.07233	-2.66838	1.27766	1.1957	-1.90812	-1.57786	-0.223218	-1.22403	2.2796	0.319222	5.39106	-3.0044	1.38247	1.76993	-2.24294	-1.74004	0.67133	-1.92081	2.26037	0.303009	4.85382	-2.86503	1.56262	1.62532	-1.66995	-1.4924	-0.108848	-1.53579	1.16251	0.104747	4.97649	-2.69247	2.02563	0.61418	-2.02444	-1.76155	-0.222758	-1.49533	0.167807	0.127229	4.7746	-2.25456	1.98257	-0.227945	-7.217666e+01	5.118773e+01	-2.098893e+01
22500	-0.183628	-2.02625	-0.246704	-1.71397	0.759317	0.503035	4.66728	-3.12392	1.94934	1.84668	0.0589667	0.124778	0.0564054	0.0776308	0.241735	0.267049	0.0366585	0.18524	0.073901	2.07368	0.0284718	0.0794661	-1.51744	-0.467515	-1.65578	1.28727	0.0470408	 4.94	-2.7539	2.0302	1.40567	0.479684	-1.82226	-0.43044	-1.3831	1.17942	-0.735732	4.90971	-2.46537	2.07025	0.549944	-0.0868886	-1.67554	-0.253729	-1.48703	2.21171	-0.605766	4.95744	-3.27478	1.70858	1.60276	0.526126	-1.01001	-0.600102	-1.4211	1.07219	-0.230665	4.95294	-2.83459	1.63909	0.303892	0.137	-1.25627	-0.306064	-1.16381	1.805	-0.411191	5.2352	-2.79522	2.09085	1.66474	0.309416	-1.17533	-0.274787	-1.31782	1.34528	0.115353	5.30947	-3.09819	2.09068	1.11392	0.0504047	-1.38097	-0.3591	-2.03139	1.19256	0.320938	4.92092	-2.22213	2.17931	0.931854	-0.0868987	-1.58528	-0.415705	-1.56154	2.14322	-0.16463	4.80661	-3.08518	1.579	1.8597	0.48748	-1.69926	-0.27208	-1.70541	1.85481	0.2422	5.11531	-3.01873	1.77392	1.81526	-0.139847	-1.62374	-0.968957	-1.82413	1.81987	0.735513	5.15387	-2.63722	2.03174	1.58519	0.0807542	-1.76418	-0.16515	-1.73157	2.10039	0.0821036	4.97803	-2.21119	2.23208	1.83544	0.103839	-1.83107	-0.879486	-2.17053	1.41177	0.959719	5.03443	-2.43987	1.78415	0.768713	0.0020975	-1.44861	-0.379304	-1.48254	0.0915175	-0.129613	4.84809	-3.09391	2.01018	-0.220929	-4.494077e+01	4.551685e+01	5.760792e-01
22600	0.528982	-1.95182	-1.82932	-1.54706	2.2069	-0.480757	5.02423	-3.08706	1.90308	-0.745576	0.508922	0.124388	0.251755	0.0626511	0.40231	0.0871525	0.109492	0.313217	0.190286	0.802355	0.0239143	-0.0235867	-1.87529	-2.20211	-1.6288	1.61835	0.182975	4.74564	-2.99413	1.71392	0.930679	-0.156096	-1.78467	-1.35984	-1.98659	1.35992	0.0563749	4.98189	-2.6493	1.81322	0.630212	1.14078	-1.70556	-2.26922	-1.63063	2.00577	-0.0400176	4.92669	-3.50453	1.48519	1.56361	-0.239213	-1.1609	-1.8511	-1.76815	0.691021	0.183676	4.78719	-3.32702	2.14867	0.216986	-1.47534	-2.22681	-2.25191	-1.74713	2.17445	0.357143	4.97672	-2.65972	1.20709	1.64496	2.12397	-1.68743	-1.88539	-1.25173	1.38437	0.0820395	5.02064	-2.64148	1.6638	0.899239	-0.852414	-1.61821	-1.39927	-1.83125	1.02076	0.419924	4.794	-3.12023	1.77702	0.731371	0.603316	-1.8519	-1.65234	-1.56484	2.00042	-0.16388	4.61482	-2.73795	1.95797	2.24154	-1.2889	-1.71358	-1.80096	-1.72331	1.94352	0.10473	4.75893	-3.9522	1.65217	1.82203	-0.458068	-1.87149	-1.5453	-1.41572	1.59591	0.766499	5.00783	-3.34082	2.10187	1.57417	0.220929	-1.99837	-2.18388	-1.55921	2.29001	0.267167	5.24799	-2.49695	1.76932	1.87802	1.89263	-1.8365	-2.1913	-1.59621	1.17019	0.677864	4.9497	-3.81151	1.89633	1.1404	-1.28148	-1.30007	-2.28637	-1.62374	0.630741	-0.295422	4.68509	-2.741	1.75973	-0.36986	-6.657279e+01	5.052397e+01	-1.604882e+01
22700	-0.290982	-1.07974	-2.17798	-1.95469	2.18326	0.455658	4.78256	-2.80879	2.02336	2.15001	0.232608	0.158242	0.205241	0.0842416	0.340735	0.188601	0.0929046	0.0662958	0.0905237	0.633263	0.022267	0.058869	-1.87017	-1.86602	-1.56408	1.5445	0.486568	4.87732	-2.70907	2.1178	 1.21	-0.608033	-2.27794	-1.98653	-1.62189	1.41337	0.155756	5.17067	-2.52793	1.70203	0.734576	0.202212	-2.13723	-1.65607	-1.83338	1.83883	0.573069	5.1144	-3.04488	2.21049	2.0504	0.690441	-1.20094	-1.86523	-1.35395	0.894886	0.00679372	5.09088	-2.5779	2.21679	0.670903	0.873787	-1.81814	-1.52408	-1.87437	2.08244	-0.344236	4.67163	-2.63471	2.25216	2.25278	-1.13038	-1.78024	-1.76031	-1.54097	1.77945	-0.0665618	4.90486	-2.26136	1.5676	1.51369	0.508635	-1.28055	-1.68646	-2.01244	0.863476	0.973254	5.51656	-3.03587	2.10379	0.586182	0.421722	-1.68848	-1.63857	-1.57461	1.76274	0.117376	5.08474	-2.53779	2.26017	1.94836	0.0961446	-2.01197	-2.28675	-1.26284	1.37221	-0.0866714	4.84789	-2.95879	1.60941	1.17065	0.82199	-2.08863	-1.72238	-1.47624	1.58729	0.325279	4.73708	-2.58666	2.12509	1.62893	0.785231	-2.24345	-1.23212	-1.33197	2.10299	0.484651	4.84083	-3.18636	1.85678	2.28041	0.0134303	-1.94234	-1.89396	-1.35394	1.19394	0.39607	4.95653	-2.95749	2.01542	1.2049	-0.284328	-1.92602	-1.45252	-1.28892	0.172773	0.0202843	4.72376	-2.33991	1.95092	-0.199621	-4.830803e+01	4.059161e+01	-7.716426e+00
