iter	M_lnPC_duod(1)	M_lnFu_duod(1)	M_lnFu_colon(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKc2p(1)	V_lnPC_duod(1)	V_lnFu_duod(1)	V_lnFu_colon(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKc2p(1)	Ve_lnC_central(1)	lnPC_duod(1.1)	lnFu_duod(1.1)	lnFu_colon(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKc2p(1.1)	lnPC_duod(1.1.1)	lnFu_duod(1.1.1)	lnFu_colon(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKc2p(1.1.1)	lnPC_duod(1.1.2)	lnFu_duod(1.1.2)	lnFu_colon(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKc2p(1.1.2)	lnPC_duod(1.1.3)	lnFu_duod(1.1.3)	lnFu_colon(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKc2p(1.1.3)	lnPC_duod(1.1.4)	lnFu_duod(1.1.4)	lnFu_colon(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKc2p(1.1.4)	lnPC_duod(1.1.5)	lnFu_duod(1.1.5)	lnFu_colon(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKc2p(1.1.5)	lnPC_duod(1.1.6)	lnFu_duod(1.1.6)	lnFu_colon(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKc2p(1.1.6)	lnPC_duod(1.2)	lnFu_duod(1.2)	lnFu_colon(1.2)	lnV_central(1.2)	lnVmax_vitro(1.2)	lnKm_vitro(1.2)	lnKc2p(1.2)	lnPC_duod(1.2.1)	lnFu_duod(1.2.1)	lnFu_colon(1.2.1)	lnV_central(1.2.1)	lnVmax_vitro(1.2.1)	lnKm_vitro(1.2.1)	lnKc2p(1.2.1)	lnPC_duod(1.2.2)	lnFu_duod(1.2.2)	lnFu_colon(1.2.2)	lnV_central(1.2.2)	lnVmax_vitro(1.2.2)	lnKm_vitro(1.2.2)	lnKc2p(1.2.2)	lnPC_duod(1.2.3)	lnFu_duod(1.2.3)	lnFu_colon(1.2.3)	lnV_central(1.2.3)	lnVmax_vitro(1.2.3)	lnKm_vitro(1.2.3)	lnKc2p(1.2.3)	lnPC_duod(1.2.4)	lnFu_duod(1.2.4)	lnFu_colon(1.2.4)	lnV_central(1.2.4)	lnVmax_vitro(1.2.4)	lnKm_vitro(1.2.4)	lnKc2p(1.2.4)	lnPC_duod(1.2.5)	lnFu_duod(1.2.5)	lnFu_colon(1.2.5)	lnV_central(1.2.5)	lnVmax_vitro(1.2.5)	lnKm_vitro(1.2.5)	lnKc2p(1.2.5)	lnPC_duod(1.2.6)	lnFu_duod(1.2.6)	lnFu_colon(1.2.6)	lnV_central(1.2.6)	lnVmax_vitro(1.2.6)	lnKm_vitro(1.2.6)	lnKc2p(1.2.6)	LnPrior	LnData	LnPosterior
8300	0.434012	-3.07133	-6.16764	-1.74094	0.594658	6.39063	0.161513	0.474015	0.156454	1.45225	0.0839168	0.0724688	0.234909	0.349498	0.499996	1.33509	-2.95357	-4.10918	-1.08011	0.789467	6.54702	0.239897	0.915716	-2.76941	-5.01391	-0.410014	1.2633	6.4376	0.0330538	1.00607	-3.00734	-3.11265	-1.15516	0.505303	6.22157	0.469585	2.03179	-3.33318	-3.31457	-1.24342	0.797693	6.07654	0.832553	0.801064	-2.90361	-4.11614	-1.21283	0.809431	6.22392	0.0248058	0.456821	-2.75237	-3.55521	-1.4341	0.68292	6.23411	-0.480249	0.663336	-2.02036	-4.19407	-0.711564	0.947258	5.84464	0.24553	0.359318	-1.896	-5.46585	-1.73433	0.467168	6.1338	0.924299	0.879848	-1.55408	-4.05658	-1.39022	0.647353	6.45838	0.325988	0.601123	-2.37321	-6.25068	-1.53489	0.226006	6.40466	0.866851	1.05678	-2.44116	-5.78807	-2.05634	0.432371	6.58416	1.07837	1.13002	-2.47934	-5.3575	-1.18489	0.708391	5.83923	1.1008	0.244123	-1.91257	-5.33499	-1.97603	0.385948	6.41263	1.48093	0.216091	-1.78653	-5.82017	-1.65482	0.530359	5.64022	0.414206	-5.904846e+01	-1.082655e+04	-1.088560e+04
8400	0.666108	-2.53708	-6.16212	-0.34977	-0.265061	5.36682	0.00582815	0.123755	0.0595788	0.16776	0.311224	0.222878	0.0627342	0.0572193	0.499855	1.52057	-2.37711	-6.19933	-0.43658	-0.416578	5.73396	0.253282	1.64634	-2.62329	-5.75259	-0.462099	-0.157523	5.65465	0.570376	1.62385	-2.15275	-5.56361	-0.297136	-1.11387	5.69417	0.612606	1.2862	-2.41987	-5.91073	-1.22489	-0.681049	5.7011	0.112016	1.21759	-2.23041	-5.78059	-0.129346	-0.218387	6.37968	0.534862	1.13414	-2.31543	-5.57425	-0.366633	-1.33549	5.50479	0.477977	1.5589	-2.34323	-6.1697	-1.28551	-0.013654	5.53935	-0.189593	0.497907	-2.63379	-6.58593	-0.128987	0.819605	5.38697	-0.0285349	1.54065	-2.46045	-5.87102	-0.342991	0.97405	5.71158	-0.115222	0.480883	-2.62676	-6.32457	-0.93149	0.931038	5.35769	0.28277	0.550254	-2.40587	-6.12429	-0.229179	0.324319	5.47979	0.255415	0.390941	-2.39793	-6.46785	-0.307693	0.98146	5.37551	0.275144	0.72667	-2.88717	-6.6816	-0.186384	0.574729	6.02159	-0.292558	0.55296	-2.47527	-6.29808	-0.656722	0.390255	5.31953	-0.321144	-2.317576e+01	-1.082957e+04	-1.085275e+04
8500	0.725265	-0.632504	-6.76933	-0.473135	1.34715	5.66386	-0.335897	0.230454	0.554869	0.254527	0.0984238	0.41584	0.232964	0.0973676	0.499886	0.119719	-1.04151	-6.88828	-0.745252	0.831831	5.83194	-0.344718	0.559643	-2.10909	-6.03974	-0.116563	0.917794	5.34655	-0.514537	0.167621	-0.359468	-6.20933	-0.528514	1.11029	5.31696	-0.515848	0.961744	-2.0647	-6.39877	-0.794525	1.10301	5.88975	-0.37786	0.525437	-1.54875	-6.40763	-0.934433	0.803998	5.57133	-0.504862	0.220244	-1.36159	-6.70509	-1.38295	1.34741	6.24988	-0.0825927	0.4263	-2.42339	-6.54364	-0.349853	-0.0501142	5.7347	-0.251032	0.0586663	-2.01398	-5.44079	-0.264694	0.226883	5.32758	-0.394275	0.0922087	-1.43171	-5.47592	-0.72764	0.5558	6.11309	-0.380051	0.883664	-0.88311	-5.49994	-0.54782	-0.0819516	5.36633	-0.506313	0.750326	-2.36621	-5.65875	-0.234206	0.497739	5.6764	-0.342305	0.425118	-3.14491	-5.85588	-0.273558	-0.0118399	5.95646	-0.396123	0.372629	-2.37636	-5.6561	-0.667786	0.110644	5.99939	-0.166474	0.0598643	-1.58208	-6.22725	-0.812462	1.02559	5.46518	-0.197982	-4.505681e+01	-1.082890e+04	-1.087395e+04
8600	1.25193	-1.09339	-6.27525	-0.922203	0.723182	6.44083	-0.039063	0.0729424	0.39125	0.216744	0.0875243	0.0878103	0.140479	0.125285	0.499975	1.04457	-1.08572	-6.10965	-0.590395	0.46063	6.4499	-0.275811	1.13631	-0.56906	-6.0893	-0.814004	0.662006	6.49928	0.106023	0.969339	-1.05228	-5.61227	-0.205956	-0.0863931	6.10237	-0.503285	1.08723	-1.36053	-5.24486	-0.631419	0.685513	6.51864	0.00283742	0.725072	-1.61421	-6.16782	-0.448172	0.595705	6.22076	-0.319692	1.05043	-2.44488	-6.30348	-0.689918	0.127367	6.57308	0.0123005	1.16959	-1.70255	-6.26264	-0.459865	0.303657	6.42915	0.0990439	0.821686	-1.58262	-6.81897	-0.947774	1.09694	6.4363	-0.139483	0.732255	-1.11217	-6.81869	-1.04079	1.26063	5.98568	-0.379668	0.495999	-0.905041	-6.48675	-1.1634	0.792226	6.41545	-0.238314	0.774778	-0.759058	-6.79253	-0.787044	0.793182	6.40322	0.652876	0.506531	-0.233319	-6.35769	-1.14182	1.00647	6.47121	-0.0822743	0.93094	-0.944263	-6.56017	-1.12668	1.17421	5.94031	0.243392	0.851605	-1.11306	-6.50062	-0.889604	1.45792	6.67917	-0.401561	-1.596549e+01	-1.082699e+04	-1.084296e+04
8700	2.28201	-0.163858	-6.82607	-0.0998632	1.93033	6.48062	0.0311484	0.095623	0.401604	0.233093	0.148542	0.491724	0.128206	0.197493	0.499985	2.25962	-0.90868	-6.71347	-0.678098	1.26044	6.55255	-0.265348	1.94024	-0.566045	-6.42976	-0.790136	1.05562	6.61038	-0.144857	2.17907	-0.822141	-6.41636	-0.658963	1.13416	6.18748	-0.126434	2.24078	-0.241355	-6.6202	-0.717874	1.75907	6.32471	-0.282206	1.3202	-1.0879	-6.12608	-0.781664	0.849341	6.61689	-0.522036	1.82926	-1.34073	-6.1245	-0.916172	1.10135	6.45702	-0.133199	1.71181	-2.07961	-6.21423	-0.68977	0.635442	6.38035	-0.0352587	1.82552	-0.0293152	-6.87299	-0.112969	1.60105	6.49424	0.124694	1.94136	-0.490674	-6.44245	-0.0475824	1.62536	6.48292	-0.126106	1.87128	-0.495133	-6.85587	-0.814746	2.11027	6.1151	0.0997433	1.78478	-1.4575	-6.18065	-0.174332	1.9061	6.66856	0.105069	1.30887	-0.826807	-6.38302	-0.0208636	0.34434	6.40445	1.07175	1.53542	-0.0296123	-6.67983	-0.765856	0.896633	6.46835	-0.233914	1.66579	-0.421808	-6.72402	-0.214777	1.30312	6.34849	0.206072	-2.036332e+01	-1.082679e+04	-1.084715e+04
8800	2.24306	-1.20603	-6.68155	-2.08944	1.3764	5.63819	0.371401	0.0525124	0.250008	0.130819	0.363487	0.45986	0.923171	0.49346	0.499985	1.96197	-0.47978	-5.9726	-1.52194	1.77119	5.86455	-0.163897	2.05349	-0.0490925	-6.13425	-1.4725	1.26461	5.97743	-0.391925	1.36108	-1.00482	-6.16003	-1.53107	1.99138	5.57109	0.624527	1.522	-0.677033	-5.7685	-0.784019	1.55495	5.84525	0.506384	1.52262	-0.720043	-6.69778	-0.760085	-0.0537486	6.48257	0.0569689	1.90642	-0.912792	-5.89405	-1.9141	0.897265	5.96918	0.516668	2.01366	-0.423045	-5.87678	-1.54798	1.15738	6.54865	0.605864	2.06507	-0.509253	-6.27761	-1.94576	1.27289	6.19989	-0.22141	2.01997	-0.978808	-6.85009	-1.65024	0.959145	5.32156	-0.043891	1.88306	-0.569089	-6.16218	-0.971348	1.41239	5.893	0.295393	1.97903	-0.0112427	-5.68581	-1.20149	0.475445	6.34838	0.736366	1.9716	-0.89005	-6.10894	-1.73415	0.63067	5.61435	-0.634426	1.89154	-1.65415	-6.24247	-1.84341	0.979431	6.46188	0.533493	2.25175	-1.7934	-6.30783	-1.93095	1.1063	6.17349	0.0802002	-5.823635e+01	-1.082678e+04	-1.088502e+04
8900	1.96285	-0.311146	-6.24975	-1.05625	1.81308	5.43902	0.596881	0.0935589	0.131756	0.0653863	0.0561494	0.238037	0.146358	0.0960467	0.499967	2.13388	-0.615377	-6.55921	-1.08256	1.95183	5.65737	0.799552	1.87438	-0.405424	-6.43629	-1.23231	1.48123	6.17127	0.0923672	1.7155	-0.667777	-6.88651	-0.608058	1.87157	5.96976	1.15502	2.05716	-0.839559	-6.68691	-0.828606	1.15878	6.24608	0.742256	2.00618	-0.754337	-6.82647	-1.11741	2.00514	5.95888	0.830853	1.07462	-0.0375301	-6.37501	-1.48615	1.51572	6.14414	0.551241	2.24621	-1.2659	-6.70966	-1.02837	1.1069	5.89999	0.330364	1.92816	-0.729509	-5.90893	-1.21738	1.40413	5.94605	0.130804	1.87211	-0.199017	-6.0413	-1.10728	1.94175	5.45889	0.639866	1.70514	-0.669279	-5.83193	-1.42105	1.84991	5.53949	0.360352	1.93996	-0.647248	-5.84572	-1.12907	1.01742	6.43055	-0.216326	2.28699	-1.35552	-6.16405	-1.10437	1.26659	6.32026	0.229557	1.72192	-0.832394	-6.2444	-1.59926	1.05276	5.63652	0.126474	1.94866	-1.04987	-6.23472	-1.0052	1.5195	5.74885	0.0779514	-1.984774e+01	-1.082717e+04	-1.084701e+04
9000	1.98738	-1.6937	-6.03263	-1.66361	0.672639	5.99334	0.468571	0.0940878	0.060767	0.203258	0.126936	0.11212	0.203343	0.105716	0.499996	2.22177	-1.9679	-6.37525	-1.29534	0.868799	6.1182	0.0796372	2.15172	-1.78698	-6.58768	-1.74933	0.619198	5.68915	-0.156138	2.27495	-2.0927	-6.05785	-0.665221	1.16997	6.33262	-0.316882	2.03814	-1.72324	-6.29861	-1.45141	0.703259	6.22803	0.246541	2.21638	-2.11845	-5.89461	-1.52559	0.379395	6.13528	-0.243184	1.87652	-2.43755	-6.46	-1.74332	0.933025	6.00271	-0.176709	2.26881	-1.81787	-5.70623	-1.67454	0.546318	6.47936	-0.416174	1.9601	-1.384	-6.0651	-1.96532	1.16214	6.38316	0.677534	2.0331	-1.20268	-6.4444	-2.10562	1.34471	6.17666	0.327438	1.78672	-1.08533	-6.80686	-1.51705	1.50339	5.62165	0.0634102	1.70796	-0.984624	-6.17302	-2.18327	1.27609	6.47097	0.804355	1.54295	-1.12852	-6.20091	-1.65694	1.14121	6.06948	0.900651	1.83835	-1.42229	-6.62655	-1.45478	0.728037	5.60049	0.475673	2.00466	-1.6123	-6.26386	-2.14623	1.17146	5.79197	0.671679	-1.458678e+01	-1.082655e+04	-1.084113e+04
9100	1.38066	-3.21775	-6.03648	-1.25766	0.475339	5.68699	0.0341998	0.165383	1.25139	0.121301	0.794706	0.0834844	0.115982	0.134751	0.499889	1.09703	-1.42687	-5.80844	-1.60261	0.705897	5.92933	0.331402	1.55915	-1.84067	-5.47335	-1.5516	0.574212	5.93087	0.568445	0.432365	-1.40982	-6.28321	-1.93987	0.819667	5.94435	0.628461	1.34809	-0.80032	-5.70686	-2.0776	0.902387	6.61273	0.271459	0.882504	-0.274647	-5.12948	-0.674253	0.790557	5.67855	0.474228	0.928211	-1.80853	-5.79242	-1.54781	0.378237	6.05111	0.213457	0.784603	-1.77835	-5.59793	-0.362988	0.621683	5.51459	0.0145471	1.69731	-1.57327	-5.77903	-1.26547	1.412	5.31981	0.38473	1.90611	-1.63869	-6.03191	-1.81536	1.36567	5.6516	0.731282	1.59989	-2.12113	-5.88736	-0.626344	1.6824	5.63847	-0.244277	1.19571	-1.80013	-5.80602	-1.67104	1.5877	5.43698	0.631146	1.77376	-2.07916	-6.51868	-2.04869	1.62353	5.46912	0.327765	1.96991	-2.46518	-5.1779	-0.108	1.65057	5.70989	-0.121866	1.70437	-2.71998	-6.0059	-1.46098	1.5639	5.33866	0.684509	-5.176993e+01	-1.082884e+04	-1.088061e+04
9200	1.73125	-0.513718	-6.80368	-0.880032	1.40353	6.07476	0.590339	0.103893	0.457678	0.507913	0.12026	0.0970128	0.0854192	0.0959102	  0.5	1.47908	-0.805239	-6.16588	-0.89079	0.769989	5.81651	0.161332	0.813962	-1.31956	-5.91811	-0.467754	0.848749	5.63269	0.116624	1.55453	-0.688766	-5.15645	-1.34712	0.508294	6.20858	-0.0853608	1.92787	-0.38268	-6.7501	-1.34745	0.66835	5.8156	0.50927	1.36885	-0.308195	-5.49216	-1.70697	1.50695	5.65737	0.192636	0.806261	-0.496883	-6.87676	-0.478207	0.623502	5.4786	0.854987	1.09061	-1.06781	-5.23543	-0.737457	0.435777	5.88819	0.0661919	1.77898	-0.510267	-5.52991	-0.351173	1.3621	6.30869	0.501998	2.07021	-0.815283	-5.55819	-0.787878	1.3705	6.3976	0.0665509	2.07472	-1.63205	-5.73796	-0.802708	1.07248	6.4535	0.250417	1.73375	-1.37616	-4.67571	-0.478429	1.10134	5.8664	-0.175553	1.83747	-1.32749	-5.82188	-0.517881	1.69612	6.22825	0.525564	1.8076	-0.645298	-6.42756	-0.614625	0.627698	5.91158	0.452504	1.74356	-0.420313	-5.96636	-0.323853	1.43279	5.98604	0.444201	-4.418533e+01	-1.082647e+04	-1.087065e+04
9300	0.127731	-1.40966	-6.88897	-0.8305	1.92869	5.73057	0.590819	0.152615	0.0754403	0.0940243	0.0746045	0.219677	0.124026	0.181193	0.499992	0.466468	-1.77106	-6.8339	-0.930028	1.74672	6.19573	0.973897	0.375688	-2.00168	-6.49102	-1.17155	1.79376	5.84969	0.846115	0.56301	-1.64963	-6.70462	-1.07404	1.5596	6.33523	0.767351	0.164221	-1.67369	-6.69413	-1.22779	1.60119	6.19021	0.94354	0.374211	-1.84694	-6.84907	-0.930488	1.25256	6.10408	1.08891	0.0682562	-2.04451	-6.7571	-0.676087	1.18393	6.21401	1.13118	0.254096	-1.63517	-6.74131	-0.592453	1.43403	5.62744	1.33019	0.8621	-0.751762	-6.72551	-1.02596	2.06062	5.78638	0.704655	1.08455	-1.04434	-6.71346	-1.26519	1.77325	6.39427	0.84137	1.12073	-0.954413	-6.43112	-1.02227	1.71819	5.6407	0.566204	0.74022	-0.581044	-6.70046	-1.09305	2.21524	5.71807	0.406795	0.397329	-0.461665	-6.49138	-1.27706	1.71603	6.23073	0.42521	1.47993	-0.554021	-6.6068	-0.643723	1.77979	6.06457	0.841096	0.791501	-0.534109	-6.65945	-1.2271	1.90569	5.5806	0.579494	-2.134473e-01	-1.082663e+04	-1.082684e+04
9400	0.62595	-1.46576	-5.97352	-2.11123	2.09807	6.39309	-0.459328	0.064132	0.0958241	0.29283	0.162439	0.0975046	0.874296	0.21266	0.499965	0.602449	-1.37324	-6.32207	-1.05061	2.0939	6.14114	-0.145888	0.460421	-1.05334	-6.18136	-1.09118	1.66136	6.21112	-0.0375355	0.879508	-1.20681	-6.48266	-1.10194	1.92251	5.34662	0.562344	0.259602	-0.905146	-6.20064	-1.41852	1.59277	5.68699	0.124433	0.684014	-1.38391	-6.30557	-0.959561	2.13156	5.55822	-0.247739	0.43348	-1.33363	-5.43467	-1.09724	2.07534	5.72519	0.0958136	0.74758	-1.4468	-6.21456	-0.161534	2.28865	6.11743	-0.096961	0.611313	-1.47086	-6.06097	-2.28806	2.27044	6.42585	-0.601407	0.71723	-1.22603	-5.90234	-2.06664	2.09854	5.48169	-0.67116	0.622025	-0.848506	-6.1042	-2.02171	2.20939	6.50876	-0.578716	0.325871	-1.15815	-5.56488	-1.86093	2.16705	6.10569	-0.507718	0.55666	-1.16907	-6.8397	-2.26555	1.79468	6.40827	-0.549818	0.325297	-1.18705	-5.29749	-2.19081	2.05183	5.70048	-0.0811052	0.925003	-1.61793	-6.43122	-2.0389	2.27796	5.94313	0.0148452	-1.279639e+01	-1.082720e+04	-1.084000e+04
9500	0.0667308	-2.9702	-6.79689	-1.40738	2.21658	6.17688	0.654799	0.0683344	0.276103	0.145437	0.492396	0.16002	0.101927	0.225	0.499933	0.595109	-2.56702	-6.84408	-1.58342	2.11334	6.04162	0.231226	0.408572	-2.90208	-6.59326	-1.58458	1.75007	6.16389	-0.161993	0.583597	-2.73607	-6.51079	-1.73837	1.65539	6.59144	-0.031199	0.38525	-3.05359	-6.30499	-1.48071	1.37845	6.10706	0.133309	0.902588	-1.73507	-6.4791	-0.642433	2.04429	5.70833	-0.330936	0.658857	-2.71844	-6.49144	-1.2126	1.5448	6.11713	0.816537	0.32645	-3.07724	-6.63091	-0.336404	1.93343	6.61632	0.798558	0.219653	-2.93177	-6.33909	-1.01107	2.16308	6.21964	0.297808	0.406117	-2.99676	-6.63492	-0.46477	2.26184	6.15469	-0.282558	0.356502	-3.39853	-5.73164	-0.662926	1.99646	6.35754	0.500106	0.358317	-2.89935	-5.80643	-1.28842	2.03783	6.15312	0.629078	0.272618	-2.83343	-6.67147	-0.341761	2.29875	5.90131	0.653525	0.345589	-2.78069	-6.36821	-0.578768	2.03444	6.30134	-0.0561343	0.378356	-2.0958	-6.04769	-0.905614	1.92062	5.93452	-0.34112	-2.428157e+01	-1.082791e+04	-1.085219e+04
9600	0.133016	-2.04714	-6.47513	-1.25836	1.70733	5.98374	0.59502	0.0513858	0.360774	0.184708	0.126208	0.259293	0.0918899	0.127081	0.49997	0.285827	-3.2813	-5.87101	-0.898598	1.78389	6.44993	0.880787	0.225743	-2.69499	-5.65073	-1.34302	2.03192	6.52714	1.49284	0.457638	-2.82762	-5.46121	-0.502653	1.49817	6.3321	0.722184	0.528993	-2.97586	-5.64848	-0.138358	2.18809	6.52199	1.28893	0.232218	-3.53965	-5.90743	-1.31365	1.85844	6.41563	0.810258	0.772976	-3.2562	-4.95815	-0.836438	1.46744	6.52426	1.07082	0.17097	-2.90358	-5.63685	-1.41106	1.84415	6.45697	0.328177	0.438208	-2.55464	-6.30564	-1.28133	2.08176	6.18469	1.0976	0.74659	-2.02128	-6.05727	-0.949511	2.14016	5.91946	1.35531	0.347947	-3.84453	-6.69604	-1.33146	2.02207	6.41317	0.542825	0.415403	-3.1509	-5.88129	-1.52406	2.09196	6.06466	1.21384	0.17569	-2.60851	-6.79178	-1.11151	2.05118	5.49806	0.608116	0.334129	-1.97214	-5.90706	-1.70705	1.43344	5.75889	1.48145	0.521178	-3.44332	-5.81646	-1.40565	2.12992	6.34717	1.23007	-3.194873e+01	-1.082712e+04	-1.085907e+04
9700	0.580908	-3.3823	-5.47445	-2.0128	1.83112	5.71582	-0.477723	0.153154	0.14706	0.459654	0.268018	0.217924	0.167236	0.0901806	0.499949	0.125866	-3.74473	-6.30436	-1.52841	1.45534	5.9179	-0.370916	0.065146	-3.88045	-6.49974	-2.01913	1.81533	6.22067	-0.685566	0.135102	-4.01774	-5.32713	-0.843966	1.4059	5.97243	-0.0437909	0.454401	-3.1237	-5.87487	-1.70952	1.04169	6.12914	-0.465797	0.280078	-3.08935	-5.81078	-0.987756	0.777633	5.69943	0.0266938	0.921872	-4.43052	-5.69313	-1.79979	1.82029	6.31063	-0.195967	0.217564	-3.60469	-6.19907	-1.75248	1.30618	6.3184	-0.261892	0.759601	-3.24937	-5.05758	-1.80137	1.75736	5.90565	-0.444548	0.53795	-2.95407	-5.58677	-1.99905	1.75842	5.80753	0.0305211	0.479733	-3.22754	-5.07288	-2.25868	1.65261	6.24781	-0.0502519	1.21788	-3.24696	-5.4349	-2.20714	2.07284	5.79262	-0.326965	1.12846	-2.73095	-6.21956	-1.41109	 1.79	5.75814	-0.348942	1.23262	-2.65602	-4.29708	-2.03376	1.12833	5.8515	-0.493253	0.763409	-3.02561	-4.70205	-1.06398	2.0281	6.14789	-0.477265	-3.217620e+01	-1.082756e+04	-1.085974e+04
9800	0.918913	-2.79785	-5.27551	-0.750878	1.3583	5.63006	-0.376332	0.0777519	0.120451	0.177544	0.09977	0.171428	0.272584	0.416579	0.499809	0.838135	-2.87895	-5.01274	-1.22215	1.5509	6.21272	0.3602	0.55122	-3.60447	-4.84823	-1.63167	1.52652	5.51428	1.01808	1.1388	-2.60649	-4.96043	-1.47413	2.0335	5.49615	-0.186687	1.09903	-2.73728	-5.61304	-1.03805	1.83241	5.83089	0.584102	1.06578	-2.66273	-5.1837	-1.13529	1.55315	6.16877	0.25807	0.966673	-3.07137	-4.68771	-1.50048	1.6794	5.88777	-0.020908	1.18083	-3.37545	-5.02818	-1.09523	0.977491	6.61086	0.365462	0.617628	-3.43971	-5.41405	-0.609121	1.24157	6.01724	1.40449	1.06922	-3.30007	-6.33624	-0.872442	1.28082	6.10104	0.135605	0.709118	-3.32838	-5.63645	-0.0756873	1.31039	6.08073	1.17667	0.498097	-3.26863	-5.4585	-0.920951	1.00808	6.19174	0.88594	0.54824	-3.45992	-5.45503	-0.6402	1.76354	6.15556	0.570326	0.733194	-3.33808	-5.05299	-0.490409	1.78511	6.20511	1.4295	0.647941	-3.35705	-5.18119	-0.787965	1.05731	5.52201	0.522742	-3.276344e+01	-1.083054e+04	-1.086331e+04
9900	0.0202695	-2.00246	-5.05928	-0.375903	-0.714599	5.36937	0.184498	0.15498	0.0811625	0.0778048	0.113992	0.176342	0.0872904	0.247923	0.499925	0.450402	-1.8778	-4.67465	-0.922577	0.535492	5.71501	-0.608405	0.388809	-2.17927	-4.70938	-0.844712	1.15873	5.8783	0.51197	0.973201	-2.2864	-4.64882	-1.05179	0.677702	5.58385	0.414146	0.16519	-2.07985	-4.66043	-1.13177	0.519738	5.58256	-0.269936	1.08125	-1.97095	-4.38965	-0.40015	0.471721	6.04686	-0.236137	0.72914	-1.83412	-4.69371	-0.414531	0.950214	5.98314	-0.034188	0.272207	-1.88087	-4.79414	-1.38552	0.55667	6.41109	-0.0659116	0.0240309	-2.18583	-5.20606	-0.106914	-0.445578	5.3353	-0.265739	0.36421	-2.51302	-5.43116	-0.14895	0.165891	5.46118	0.349442	0.501087	-2.20137	-5.33105	-0.561481	-0.671471	5.41678	0.00630711	0.402992	-2.0757	-4.93713	-0.442303	-0.188459	5.39968	-0.344439	0.382085	-2.9237	-4.86941	-0.243534	-0.521812	5.59086	0.742732	0.317258	-2.14392	-5.31975	-0.574072	-0.888445	5.7774	0.449348	0.31453	-2.21506	-5.07949	-0.344391	-0.288836	5.686	0.296684	-1.796278e+01	-1.082807e+04	-1.084603e+04
10000	0.330975	-1.86729	-4.70981	-0.57389	0.131569	6.00483	-0.00295256	0.0762744	0.275387	0.197438	0.109562	0.113155	0.0502726	0.098212	0.499847	0.420627	-1.95956	-4.6203	-0.591958	-0.63857	6.24452	-0.684452	0.680696	-2.16635	-4.61427	-0.572461	-0.479551	5.94753	-0.04657	0.864639	-2.50127	-4.33038	-0.76024	-1.09624	6.2394	-0.669362	0.610203	-1.97585	-5.24185	-0.616275	-0.131131	6.25629	-0.156886	0.599218	-2.68043	-4.12094	-0.179595	-0.518007	6.06607	-0.554378	0.113763	-1.9347	-4.09185	-0.818494	-0.54779	6.22323	-0.272007	0.171756	-1.82739	-4.60694	-0.621263	-0.534822	6.10555	-0.612345	0.232556	-1.43066	-4.79094	-0.455236	0.145039	5.9073	-0.482154	0.407798	-1.18659	-4.44196	-0.684462	0.325819	5.95342	-0.211874	0.30948	-2.04064	-4.71351	-0.0952823	0.0722133	6.09207	-0.356496	0.64426	-1.31508	-4.35426	-0.640687	-0.207839	6.00548	-0.558241	0.0937967	-1.9299	-4.95626	-0.61255	0.161367	5.79463	-0.687472	0.336088	-0.997335	-5.22735	-0.551627	-0.252604	5.85934	-0.109771	0.32976	-0.719651	-5.22926	-0.0235159	-0.469509	6.01075	-0.24828	-1.084719e+01	-1.082974e+04	-1.084059e+04
